class_code,college_name,department_name,course_name,professor,class_time,class_type
PHR2043-41,약학대학,약학과,"인체해부생리학
Human anatomy and physiology",정양희,"목10:00-10:50【530250】,목11:00-11:50【530250】,금13:00-13:50【530250】,금14:00-14:50【530250】",일반수업
PHR2026-41,약학대학,약학과,"약제학2
Pharmaceutics 2",윤유석,"목10:00-10:50【530154】,목11:00-11:50【530154】",일반수업
PHR2027-41,약학대학,약학과,"약물동력학
Pharmacokinetics",신범수,"월16:00-16:50【530254】,월17:00-17:50【530254】,월18:00-18:50【530254】",일반수업
PHR2029-41,약학대학,약학과,"약리학2
Pharmacology 2",이석용,"화14:00-14:50【530154】,화15:00-15:50【530154】",일반수업
PHR2040-41,약학대학,약학과,"약품분석학2
Pharmaceutical analysis 2",김선조,"목16:00-16:50【530250】,목17:00-17:50【530250】",일반수업
PHR2042-41,약학대학,약학과,"의약생물정보학
Biomedical Data Science",김훈,"화13:30-14:45【530250】,목12:00-13:15【530250】",일반수업
PHR2043-41,약학대학,약학과,"인체해부생리학
Human anatomy and physiology",정양희,"목10:00-10:50【530250】,목11:00-11:50【530250】,금13:00-13:50【530250】,금14:00-14:50【530250】",일반수업
PHR2044-41,약학대학,약학과,"유전학
Genetics",이원식,"금09:00-10:15【530250】,금10:30-11:45【530250】",일반수업
PHR2045-41,약학대학,약학과,"물리약학1
Physical Pharmacy 1",서민덕,"월14:00-14:50【530250】,월15:00-15:50【530250】",일반수업
PHR3001-41,약학대학,약학과,"약사법규
Pharmaceutical Law",이재현,"월14:00-14:50【530154】,월15:00-15:50【530154】,월16:00-16:50【530154】",일반수업
PHR3004-41,약학대학,약학과,"약물치료학3
Pharmacotherapy 3",박효정,"수16:00-16:50【530254】,수17:00-17:50【530254】,수18:00-18:50【530254】",일반수업
PHR3009-41,약학대학,약학과,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3009-42,약학대학,약학과,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-41,약학대학,약학과,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-42,약학대학,약학과,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-41,약학대학,약학과,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR2045-41,약학대학,약학과,"물리약학1
Physical Pharmacy 1",서민덕,"월14:00-14:50【530250】,월15:00-15:50【530250】",일반수업
PHR3001-41,약학대학,약학과,"약사법규
Pharmaceutical Law",이재현,"월14:00-14:50【530154】,월15:00-15:50【530154】,월16:00-16:50【530154】",일반수업
PHR3004-41,약학대학,약학과,"약물치료학3
Pharmacotherapy 3",박효정,"수16:00-16:50【530254】,수17:00-17:50【530254】,수18:00-18:50【530254】",일반수업
PHR3009-41,약학대학,약학과,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3009-42,약학대학,약학과,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-41,약학대학,약학과,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-42,약학대학,약학과,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-41,약학대학,약학과,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-42,약학대학,약학과,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-41,약학대학,약학과,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-42,약학대학,약학과,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3015-41,약학대학,약학과,"약학연구1
Pharmaceutical Science Research 1",윤유석,"목17:00-17:50【미지정】,목18:00-18:50【미지정】,목19:00-19:50【미지정】,목20:00-20:50【미지정】,목21:00-21:45【미지정】,목21:45-22:30【미지정】,토19:00-19:50【미지정】,토20:00-20:50【미지정】,토21:00-21:45【미지정】,토21:45-22:30【미지정】",일반수업
PHR3071-41,약학대학,약학과,"약물치료학4
Pharmacotherapy 4",양애연,"월09:00-09:50【530154】,월10:00-10:50【530154】",일반수업
PHR3074-41,약학대학,약학과,"비처방약
Nonprescription drugs",오성곤,"금10:00-10:50【530154】,금11:00-11:50【530154】",일반수업
PHR3014-41,약학대학,약학과,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-42,약학대학,약학과,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3015-41,약학대학,약학과,"약학연구1
Pharmaceutical Science Research 1",윤유석,"목17:00-17:50【미지정】,목18:00-18:50【미지정】,목19:00-19:50【미지정】,목20:00-20:50【미지정】,목21:00-21:45【미지정】,목21:45-22:30【미지정】,토19:00-19:50【미지정】,토20:00-20:50【미지정】,토21:00-21:45【미지정】,토21:45-22:30【미지정】",일반수업
PHR3016-41,약학대학,약학과,"약학연구2
Pharmaceutical Science Research 2",윤유석,"토09:00-09:50【미지정】,토10:00-10:50【미지정】,토11:00-11:50【미지정】,토12:00-12:50【미지정】,토13:00-13:50【미지정】,토14:00-14:50【미지정】,토15:00-15:50【미지정】,토16:00-16:50【미지정】,토17:00-17:50【미지정】,토18:00-18:50【미지정】",일반수업
PHR3042-41,약학대학,약학과,"약학통계학
Pharmaceutical Statistics",신주영,"금20:00-20:50【530150】,금21:00-21:45【530150】",일반수업
PHR3071-41,약학대학,약학과,"약물치료학4
Pharmacotherapy 4",양애연,"월09:00-09:50【530154】,월10:00-10:50【530154】",일반수업
PHR3074-41,약학대학,약학과,"비처방약
Nonprescription drugs",오성곤,"금10:00-10:50【530154】,금11:00-11:50【530154】",일반수업
PHR3112-41,약학대학,약학과,"바이오의약품학
Biologics",이소아,"수19:00-19:50【530150】,수20:00-20:50【530150】",일반수업
PHR3115-41,약학대학,약학과,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학과,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3016-41,약학대학,약학과,"약학연구2
Pharmaceutical Science Research 2",윤유석,"토09:00-09:50【미지정】,토10:00-10:50【미지정】,토11:00-11:50【미지정】,토12:00-12:50【미지정】,토13:00-13:50【미지정】,토14:00-14:50【미지정】,토15:00-15:50【미지정】,토16:00-16:50【미지정】,토17:00-17:50【미지정】,토18:00-18:50【미지정】",일반수업
PHR3042-41,약학대학,약학과,"약학통계학
Pharmaceutical Statistics",신주영,"금20:00-20:50【530150】,금21:00-21:45【530150】",일반수업
PHR3127-41,약학대학,약학과,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학과,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학과,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학과,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학과,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학과,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학과,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학과,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학과,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3130-41,약학대학,약학과,"천연물방제학
Natural Products and Oriental Pharmacy Prescription",김경란,"수13:00-13:50【530154】,수14:00-14:50【530154】",일반수업
PHR3140-41,약학대학,약학과,"유전자및세포치료제
Gene and Cell Therapy",이재철,"수09:00-10:15【530154】,수10:30-11:45【530154】",일반수업
PHR3141-41,약학대학,약학과,"펩타이드소재개발
Peptide materials",정상전,"월11:00-11:50【530154】,월12:00-12:50【530154】,월13:00-13:50【530154】",일반수업
PHR3143-41,약학대학,약학과,"바이오제약산업개론
Introduction to Biopharmaceutical Industry",이상원,"목19:00-19:50【530150】,목20:00-20:50【530150】,목21:00-21:45【530150】",일반수업
PHR3122-41,약학대학,약학과,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학과,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학과,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3140-41,약학대학,약학과,"유전자및세포치료제
Gene and Cell Therapy",이재철,"수09:00-10:15【530154】,수10:30-11:45【530154】",일반수업
PHR3141-41,약학대학,약학과,"펩타이드소재개발
Peptide materials",정상전,"월11:00-11:50【530154】,월12:00-12:50【530154】,월13:00-13:50【530154】",일반수업
PHR3143-41,약학대학,약학과,"바이오제약산업개론
Introduction to Biopharmaceutical Industry",이상원,"목19:00-19:50【530150】,목20:00-20:50【530150】,목21:00-21:45【530150】",일반수업
PHR3146-41,약학대학,약학과,"오믹스학개론
Introduction to omics",이상규,"화14:00-14:50【530254】,화15:00-15:50【530254】",일반수업
PHR3147-41,약학대학,약학과,"분자전자현미경학
Molecular electron microscopy",현재경,"목11:00-11:50【530254】,목12:00-12:50【530254】",국제어수업
PHR3148-41,약학대학,약학과,"비임상시험개론
Introduction to Nonclinical Studies",이효종,"금13:00-13:50【530154】,금14:00-14:50【530154】",일반수업
PHR3149-41,약학대학,약학과,"혁신신약연구
Study on the first-in-class drugs",이석용,"화16:00-16:50【530254】,화17:00-17:50【530254】",일반수업
PHR5002-41,약학대학,약학과,"생물통계학
Pharmaceutical Statistics",이규현,"수19:00-19:50【530250】,수20:00-20:50【530250】",일반수업
PHR5040-41,약학대학,약학과,"약물속도론2
Pharmacokinetics 2",신범수,"화14:00-14:50【530613】,화15:00-15:50【530613】,화16:00-16:50【530613】",일반수업
PHR5058-41,약학대학,약학과,"고급천연물성분구조론
Advanced Structural Determination Method of Natural Products",곽종환,"목09:00-09:50【530211】,목10:00-10:50【530211】,목11:00-11:50【530211】",국제어수업
PHR5062-41,약학대학,약학과,"천연물성분생합성론
Biosynthesis of Natural Products",곽종환,"목13:00-13:50【530211】,목14:00-14:50【530211】,목15:00-15:50【530211】",국제어수업
PHR5083-41,약학대학,약학과,"유기금속화학2
Organometallic Chemistry 2",김인수,"화19:00-19:50【530713】,화20:00-20:50【530713】,화21:00-21:45【530713】",국제어수업
PHR3147-41,약학대학,약학과,"분자전자현미경학
Molecular electron microscopy",현재경,"목11:00-11:50【530254】,목12:00-12:50【530254】",국제어수업
PHR3148-41,약학대학,약학과,"비임상시험개론
Introduction to Nonclinical Studies",이효종,"금13:00-13:50【530154】,금14:00-14:50【530154】",일반수업
PHR3149-41,약학대학,약학과,"혁신신약연구
Study on the first-in-class drugs",이석용,"화16:00-16:50【530254】,화17:00-17:50【530254】",일반수업
PHR5002-41,약학대학,약학과,"생물통계학
Pharmaceutical Statistics",이규현,"수19:00-19:50【530250】,수20:00-20:50【530250】",일반수업
PHR5040-41,약학대학,약학과,"약물속도론2
Pharmacokinetics 2",신범수,"화14:00-14:50【530613】,화15:00-15:50【530613】,화16:00-16:50【530613】",일반수업
PHR5058-41,약학대학,약학과,"고급천연물성분구조론
Advanced Structural Determination Method of Natural Products",곽종환,"목09:00-09:50【530211】,목10:00-10:50【530211】,목11:00-11:50【530211】",국제어수업
PHR5062-41,약학대학,약학과,"천연물성분생합성론
Biosynthesis of Natural Products",곽종환,"목13:00-13:50【530211】,목14:00-14:50【530211】,목15:00-15:50【530211】",국제어수업
PHR5083-41,약학대학,약학과,"유기금속화학2
Organometallic Chemistry 2",김인수,"화19:00-19:50【530713】,화20:00-20:50【530713】,화21:00-21:45【530713】",국제어수업
PHR5085-41,약학대학,약학과,"유기약품합성론2
Synthesis of Biologically Active Organic Compounds 2",정영훈,"월19:00-19:50【530154】,월20:00-20:50【530154】,월21:00-21:45【530154】",일반수업
PHR5099-41,약학대학,약학과,"분자미생물학특론
Topicsin Molecular Microbiology",현재경,"화09:00-09:50【530413】,화10:00-10:50【530413】,화11:00-11:50【530413】",국제어수업
PHR5116-41,약학대학,약학과,"인체종양학
Human Oncology",김형식,"목18:00-18:50【530513】,목19:00-19:50【530513】,목20:00-20:50【530513】",국제어수업
PHR5157-41,약학대학,약학과,"심혈관계약리학
Cardiovascular Pharmacology",이석용,"화09:00-09:50【530431】,화10:00-10:50【530431】,화11:00-11:50【530431】",국제어수업
PHR5176-41,약학대학,약학과,"나노제제설계
Formuation of Nano-pharmaceuticals",윤유석,"금14:00-14:50【530613】,금15:00-15:50【530613】,금16:00-16:50【530613】",국제어수업
PHR5201-41,약학대학,약학과,"종합약학연구특론
Advanced research of integrated pharmaceutical sciences",윤유석,"목16:00-16:50【530150】,목17:00-17:50【530150】,목18:00-18:50【530150】",일반수업
PHR5215-41,약학대학,약학과,"천연물신소재기술개론
Introduction of New Natural Materials Technology",김기현,"수16:00-16:50【530713】,수17:00-17:50【530713】,수18:00-18:50【530713】",국제어수업
PHR5099-41,약학대학,약학과,"분자미생물학특론
Topicsin Molecular Microbiology",현재경,"화09:00-09:50【530413】,화10:00-10:50【530413】,화11:00-11:50【530413】",국제어수업
PHR5116-41,약학대학,약학과,"인체종양학
Human Oncology",김형식,"목18:00-18:50【530513】,목19:00-19:50【530513】,목20:00-20:50【530513】",국제어수업
PHR5157-41,약학대학,약학과,"심혈관계약리학
Cardiovascular Pharmacology",이석용,"화09:00-09:50【530431】,화10:00-10:50【530431】,화11:00-11:50【530431】",국제어수업
PHR5163-41,약학대학,약학과,"약물치료학특론2
Advanced Pharmacotherapeutics 2",정양희,"수16:00-16:50【530413】,수17:00-17:50【530413】,수18:00-18:50【530413】",일반수업
PHR5168-41,약학대학,약학과,"응용약리학
Applied Pharmacology",조창근,"수19:00-19:50【530431】,수20:00-20:50【530431】,수21:00-21:45【530431】",일반수업
PHR5176-41,약학대학,약학과,"나노제제설계
Formuation of Nano-pharmaceuticals",윤유석,"금14:00-14:50【530613】,금15:00-15:50【530613】,금16:00-16:50【530613】",국제어수업
PHR5201-41,약학대학,약학과,"종합약학연구특론
Advanced research of integrated pharmaceutical sciences",윤유석,"목16:00-16:50【530150】,목17:00-17:50【530150】,목18:00-18:50【530150】",일반수업
PHR5215-41,약학대학,약학과,"천연물신소재기술개론
Introduction of New Natural Materials Technology",김기현,"수16:00-16:50【530713】,수17:00-17:50【530713】,수18:00-18:50【530713】",국제어수업
PHR5099-41,약학대학,약학과,"분자미생물학특론
Topicsin Molecular Microbiology",현재경,"화09:00-09:50【530413】,화10:00-10:50【530413】,화11:00-11:50【530413】",국제어수업
PHR5116-41,약학대학,약학과,"인체종양학
Human Oncology",김형식,"목18:00-18:50【530513】,목19:00-19:50【530513】,목20:00-20:50【530513】",국제어수업
PHR5157-41,약학대학,약학과,"심혈관계약리학
Cardiovascular Pharmacology",이석용,"화09:00-09:50【530431】,화10:00-10:50【530431】,화11:00-11:50【530431】",국제어수업
PHR5163-41,약학대학,약학과,"약물치료학특론2
Advanced Pharmacotherapeutics 2",정양희,"수16:00-16:50【530413】,수17:00-17:50【530413】,수18:00-18:50【530413】",일반수업
PHR5168-41,약학대학,약학과,"응용약리학
Applied Pharmacology",조창근,"수19:00-19:50【530431】,수20:00-20:50【530431】,수21:00-21:45【530431】",일반수업
PHR5176-41,약학대학,약학과,"나노제제설계
Formuation of Nano-pharmaceuticals",윤유석,"금14:00-14:50【530613】,금15:00-15:50【530613】,금16:00-16:50【530613】",국제어수업
PHR5201-41,약학대학,약학과,"종합약학연구특론
Advanced research of integrated pharmaceutical sciences",윤유석,"목16:00-16:50【530150】,목17:00-17:50【530150】,목18:00-18:50【530150】",일반수업
PHR5215-41,약학대학,약학과,"천연물신소재기술개론
Introduction of New Natural Materials Technology",김기현,"수16:00-16:50【530713】,수17:00-17:50【530713】,수18:00-18:50【530713】",국제어수업
PHR5099-41,약학대학,약학과,"분자미생물학특론
Topicsin Molecular Microbiology",현재경,"화09:00-09:50【530413】,화10:00-10:50【530413】,화11:00-11:50【530413】",국제어수업
PHR5116-41,약학대학,약학과,"인체종양학
Human Oncology",김형식,"목18:00-18:50【530513】,목19:00-19:50【530513】,목20:00-20:50【530513】",국제어수업
PHR5157-41,약학대학,약학과,"심혈관계약리학
Cardiovascular Pharmacology",이석용,"화09:00-09:50【530431】,화10:00-10:50【530431】,화11:00-11:50【530431】",국제어수업
PHR5163-41,약학대학,약학과,"약물치료학특론2
Advanced Pharmacotherapeutics 2",정양희,"수16:00-16:50【530413】,수17:00-17:50【530413】,수18:00-18:50【530413】",일반수업
PHR5168-41,약학대학,약학과,"응용약리학
Applied Pharmacology",조창근,"수19:00-19:50【530431】,수20:00-20:50【530431】,수21:00-21:45【530431】",일반수업
IPS5006-41,약학대학,약학부,"시판후안전성관리론
Pharmacovigilance",신선미,"토14:00-14:50【530254】,토15:00-15:50【530254】,토16:00-16:50【530254】",일반수업
PHR2007-41,약학대학,약학부,"약품생화학2
Pharmaceutical Biochemistry 2",이민규,"수14:00-14:50【530150】,수15:00-15:50【530150】",일반수업
PHR2008-41,약학대학,약학부,"약품미생물학1
Pharmaceutical Microbiology 1",이원식,"화13:00-13:50【530150】,화14:00-14:50【530150】,화15:00-15:50【530150】",일반수업
PHR2011-41,약학대학,약학부,"생약학2
Pharmacognosy 2",김충섭,"월10:00-10:50【530150】,월11:00-11:50【530150】",일반수업
PHR2011-42,약학대학,약학부,"생약학2
Pharmacognosy 2",김기현,"금10:00-10:50【530150】,금11:00-11:50【530150】",일반수업
PHR2012-41,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"월09:00-10:15【530250】,월10:30-11:45【530250】",일반수업
PHR2012-42,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"화16:00-16:50【530150】,화17:00-17:50【530150】,화18:00-18:50【530150】",일반수업
PHR2012-43,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"수16:00-16:50【530150】,수17:00-17:50【530150】,수18:00-18:50【530150】",일반수업
PHR2014-41,약학대학,약학부,"물리약학
Physical Pharmacy",신범수,"금14:00-14:50【530150】,금15:00-15:50【530150】,금16:00-16:50【530150】,금17:00-17:50【530150】",일반수업
PHR2015-41,약학대학,약학부,"병태생리학
Pathophysiology",이효종,"수10:00-10:50【530150】,수11:00-11:50【530150】,목10:00-10:50【530150】,목11:00-11:50【530150】",일반수업
PHR2011-42,약학대학,약학부,"생약학2
Pharmacognosy 2",김기현,"금10:00-10:50【530150】,금11:00-11:50【530150】",일반수업
PHR2012-41,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"월09:00-10:15【530250】,월10:30-11:45【530250】",일반수업
PHR2012-42,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"화16:00-16:50【530150】,화17:00-17:50【530150】,화18:00-18:50【530150】",일반수업
PHR2012-43,약학대학,약학부,"약품분자생물학
Molecular Biology",조은정,"수16:00-16:50【530150】,수17:00-17:50【530150】,수18:00-18:50【530150】",일반수업
PHR2013-41,약학대학,약학부,"생물약제학
Biopharmaceutics",정지훈,"월09:00-10:15【530254】,월10:30-11:45【530254】",국제어수업
