class_code,college_name,department_name,course_name,professor,class_time,class_type
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBT3056-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",일반수업
IBT4019-41,생명공학대학,차세대바이오헬스 융합트랙,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",일반수업
IBT4023-41,생명공학대학,차세대바이오헬스 융합트랙,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",일반수업
GBE2038-41,생명공학대학,차세대바이오헬스 융합트랙,"기초생체재료학
Fundamentals of Biomaterials",박천권,"화09:00-10:15【86120】,화10:30-11:45【86120】",국제어수업
GBE3065-41,생명공학대학,차세대바이오헬스 융합트랙,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",국제어수업
GBE3074-41,생명공학대학,차세대바이오헬스 융합트랙,"세포공학개론
Fundamentals of cell engineering",이정승,"월15:00-16:15【86102】,수16:30-17:45【86102】",국제어수업
IBB3017-41,생명공학대학,차세대바이오헬스 융합트랙,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,차세대바이오헬스 융합트랙,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBB3017-41,생명공학대학,컴바이오믹스연계전공,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",일반수업
IBB3018-41,생명공학대학,컴바이오믹스연계전공,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",국제어수업
IBB3019-41,생명공학대학,컴바이오믹스연계전공,"기능유전체학
Functional Genomics",발라찬드란마나발란,"금15:00-16:15【61306】,금16:30-17:45【61306】",국제어수업
IBB3022-41,생명공학대학,컴바이오믹스연계전공,"컴바이오믹스캡스톤디자인
Combiomics Capstone Design",전영준,"금09:00-10:15【62355】,금10:30-11:45【62355】",일반수업
IBT2003-41,생명공학대학,컴바이오믹스연계전공,"유전학
Genetics",전영준,"금12:00-13:15【62355】,금13:30-14:45【62355】",일반수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
IBT2003-41,생명공학대학,컴바이오믹스연계전공,"유전학
Genetics",전영준,"금12:00-13:15【62355】,금13:30-14:45【62355】",일반수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
SWE2015-41,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,생명공학대학,컴바이오믹스연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,생명공학대학,컴바이오믹스연계전공,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE3052-41,생명공학대학,컴바이오믹스연계전공,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
IBT2004-41,생명공학대학,컴바이오믹스연계전공,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",일반수업
